 Area Name, Occupational Title, Employment,Mean Wage, Median Wage, Entry Wage, Experienced Wage                                                                                                                                                                                                                                             
Central New York,Machine Feeders and Offbearers,50.0,39380,39820.0,29890,44130.0
Central New York,"Packers and Packagers, Hand",630.0,34880,31540.0,28580,38030.0
Central New York,Stockers and Order Fillers,5190.0,35270,31510.0,29090,38360.0
Central New York,Refuse and Recyclable Material Collectors,90.0,38680,41140.0,28240,43900.0
Finger Lakes,"Total, All Occupations",515540.0,58830,48130.0,30120,73190.0
Finger Lakes,Management Occupations,25010.0,127070,107230.0,63260,158980.0
Finger Lakes,General and Operations Managers,10340.0,120940,102190.0,54890,153960.0
Finger Lakes,Legislators,430.0,91050,95720.0,56490,108330.0
Finger Lakes,Advertising and Promotions Managers,120.0,129430,110660.0,71610,158340.0
Finger Lakes,Marketing Managers,670.0,161200,144660.0,101220,191190.0
Finger Lakes,Sales Managers,1000.0,151720,140040.0,77140,189000.0
Finger Lakes,Public Relations Managers,80.0,148340,131500.0,94540,175240.0
Finger Lakes,Fundraising Managers,110.0,154360,130890.0,92910,185080.0
Finger Lakes,Administrative Services Managers,480.0,127120,128660.0,83420,148970.0
Finger Lakes,Facilities Managers,380.0,112110,102290.0,71920,132210.0
Finger Lakes,Computer and Information Systems Managers,1310.0,156320,141000.0,104870,182040.0
Finger Lakes,Financial Managers,1700.0,160280,140400.0,93000,193920.0
Finger Lakes,Industrial Production Managers,710.0,132260,124500.0,86090,155350.0
Finger Lakes,Purchasing Managers,250.0,140400,132490.0,93030,164090.0
Finger Lakes,"Transportation, Storage, and Distribution Managers",310.0,111140,102880.0,66440,133490.0
Finger Lakes,Compensation and Benefits Managers,60.0,157560,141580.0,106130,183270.0
Finger Lakes,Human Resources Managers,410.0,158390,141580.0,97430,188870.0
Finger Lakes,Training and Development Managers,130.0,134350,129560.0,79530,161760.0
Finger Lakes,Construction Managers,390.0,112540,100890.0,68370,134620.0
Finger Lakes,"Education Administrators, Preschool and Childcare Center/Program",190.0,57250,48900.0,37220,67270.0
Finger Lakes,"Education Administrators, Elementary and Secondary School",1180.0,120310,108110.0,84690,138120.0
Finger Lakes,"Education Administrators, Postsecondary",400.0,152610,130890.0,95310,181270.0
Finger Lakes,"Education Administrators, All Other",80.0,87740,82860.0,55010,104100.0
Finger Lakes,Architectural and Engineering Managers,500.0,148020,136720.0,109280,167390.0
Finger Lakes,Food Service Managers,660.0,64070,60220.0,45360,73430.0
Finger Lakes,Lodging Managers,80.0,66090,61550.0,43200,77540.0
Finger Lakes,Medical and Health Services Managers,1120.0,140590,122590.0,81330,170220.0
Finger Lakes,Natural Sciences Managers,90.0,159980,142210.0,97290,191330.0
Finger Lakes,Postmasters and Mail Superintendents,60.0,86470,84310.0,76540,91440.0
Finger Lakes,"Property, Real Estate, and Community Association Managers",280.0,83520,64200.0,50100,100230.0
Finger Lakes,Social and Community Service Managers,730.0,79240,78030.0,53550,92090.0
Finger Lakes,Funeral Home Managers,60.0,81450,63670.0,41930,101210.0
Finger Lakes,"Managers, All Other",450.0,122870,110870.0,62740,152930.0
Finger Lakes,Business and Financial Operations Occupations,28040.0,81110,77990.0,47900,97720.0
Finger Lakes,Buyers and Purchasing Agents,1740.0,70580,64480.0,45430,83160.0
Finger Lakes,"Claims Adjusters, Examiners, and Investigators",550.0,72040,66750.0,48690,83720.0
Finger Lakes,Compliance Officers,1320.0,75910,67950.0,48510,89620.0
Finger Lakes,Cost Estimators,810.0,65730,62720.0,34140,81530.0
Finger Lakes,Human Resources Specialists,2560.0,72320,65490.0,44330,86320.0
Finger Lakes,Labor Relations Specialists,250.0,81130,81790.0,47570,97910.0
Finger Lakes,Logisticians,390.0,79630,79560.0,51900,93500.0
Finger Lakes,Project Management Specialists,2850.0,99660,98460.0,62560,118210.0
Finger Lakes,Management Analysts,1700.0,95060,83110.0,59560,112810.0
Finger Lakes,"Meeting, Convention, and Event Planners",310.0,60170,51240.0,40040,70240.0
Finger Lakes,Fundraisers,470.0,72300,64710.0,45870,85510.0
Finger Lakes,"Compensation, Benefits, and Job Analysis Specialists",440.0,75620,67760.0,47890,89480.0
Finger Lakes,Training and Development Specialists,1390.0,61830,59610.0,33620,75940.0
Finger Lakes,Market Research Analysts and Marketing Specialists,2820.0,79090,67740.0,45720,95780.0
Finger Lakes,"Business Operations Specialists, All Other",1540.0,72460,63590.0,43950,86710.0
Finger Lakes,Accountants and Auditors,4930.0,83870,79560.0,53560,99030.0
Finger Lakes,Appraisers and Assessors of Real Estate,200.0,71160,64090.0,43960,84770.0
Finger Lakes,Budget Analysts,140.0,86320,82030.0,52330,103310.0
Finger Lakes,Credit Analysts,140.0,84300,78360.0,52430,100230.0
Finger Lakes,Financial Analysts,1040.0,99760,83200.0,61870,118700.0
Finger Lakes,Personal Financial Advisors,630.0,111490,82730.0,54860,139810.0
Finger Lakes,Insurance Underwriters,140.0,88840,81820.0,54300,106100.0
Finger Lakes,Financial Risk Specialists,150.0,110430,102290.0,65230,133030.0
Finger Lakes,Financial Examiners,250.0,95880,89140.0,54240,116700.0
Finger Lakes,Credit Counselors,120.0,54130,49360.0,42100,60140.0
Finger Lakes,Loan Officers,640.0,84770,77990.0,47180,103560.0
Finger Lakes,"Tax Examiners and Collectors, and Revenue Agents",100.0,73480,65570.0,51890,84280.0
Finger Lakes,Tax Preparers,270.0,47200,37870.0,29440,56080.0
Finger Lakes,"Financial Specialists, All Other",110.0,63650,53380.0,43860,73550.0
Finger Lakes,Computer and Mathematical Occupations,14350.0,89370,82200.0,51820,108150.0
Finger Lakes,Computer Systems Analysts,1240.0,101450,101400.0,65380,119490.0
Finger Lakes,Information Security Analysts,330.0,102790,102230.0,67350,120510.0
Finger Lakes,Computer Network Support Specialists,970.0,67950,63800.0,47690,78080.0
Finger Lakes,Computer User Support Specialists,2550.0,57080,50350.0,38600,66320.0
Finger Lakes,Computer Network Architects,530.0,107410,103480.0,74850,123690.0
Finger Lakes,Database Administrators,270.0,89680,83420.0,54490,107280.0
Finger Lakes,Database Architects,130.0,119400,127960.0,74770,141720.0
Finger Lakes,Network and Computer Systems Administrators,1470.0,90220,82340.0,60780,104940.0
Finger Lakes,Computer Programmers,730.0,80600,80250.0,49670,96060.0
Finger Lakes,Software Developers,3960.0,105940,106510.0,69030,124390.0
Finger Lakes,Software Quality Assurance Analysts and Testers,620.0,88710,83460.0,61330,102400.0
Finger Lakes,Web Developers,310.0,63660,57310.0,37090,76960.0
Finger Lakes,Web and Digital Interface Designers,290.0,126120,86990.0,53210,162580.0
Finger Lakes,"Computer Occupations, All Other",220.0,80230,80540.0,47630,96530.0
Finger Lakes,Actuaries,70.0,123100,106510.0,68740,150280.0
Finger Lakes,Operations Research Analysts,180.0,86870,81800.0,57240,101690.0
Finger Lakes,Statisticians,50.0,100010,86050.0,71000,114510.0
Finger Lakes,Data Scientists,410.0,104280,98200.0,58380,127220.0
Finger Lakes,Architecture and Engineering Occupations,9480.0,85080,80580.0,53590,100820.0
Finger Lakes,"Architects, Except Landscape and Naval",300.0,90030,82330.0,56990,106550.0
Finger Lakes,Landscape Architects,70.0,73040,64170.0,45220,86950.0
Finger Lakes,Surveyors,140.0,66710,62950.0,45210,77450.0
Finger Lakes,Civil Engineers,840.0,90750,82180.0,61670,105300.0
Finger Lakes,Computer Hardware Engineers,150.0,98560,85760.0,62060,116810.0
Finger Lakes,Electrical Engineers,940.0,102770,102910.0,70510,118900.0
Finger Lakes,"Electronics Engineers, Except Computer",360.0,104800,103560.0,71260,121570.0
Finger Lakes,Environmental Engineers,180.0,92950,82930.0,65030,106900.0
Finger Lakes,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",80.0,98120,98650.0,73480,110440.0
Finger Lakes,Industrial Engineers,1990.0,92950,82330.0,66700,106070.0
Finger Lakes,Mechanical Engineers,1090.0,93550,82850.0,65220,107710.0
Finger Lakes,"Engineers, All Other",400.0,99980,99300.0,64020,117960.0
Finger Lakes,Architectural and Civil Drafters,340.0,59060,62170.0,44550,66320.0
Finger Lakes,Electrical and Electronics Drafters,120.0,63860,62490.0,39630,75970.0
Finger Lakes,Mechanical Drafters,190.0,64960,62550.0,46460,74210.0
Finger Lakes,"Drafters, All Other",50.0,53780,49210.0,39230,61060.0
Finger Lakes,Civil Engineering Technicians,130.0,58900,62200.0,42490,67110.0
Finger Lakes,Electrical and Electronic Engineering Technicians,460.0,60490,59040.0,40680,70390.0
Finger Lakes,Electro-Mechanical Technicians,180.0,64790,62550.0,51720,71330.0
Finger Lakes,Industrial Engineering Technicians,480.0,59180,60860.0,44250,66640.0
Finger Lakes,Mechanical Engineering Technicians,110.0,62060,63190.0,44220,70980.0
Finger Lakes,"Engineering Technicians, Except Drafters, All Other",140.0,54840,53120.0,38520,62990.0
Finger Lakes,Surveying and Mapping Technicians,190.0,53910,49240.0,41390,60160.0
Finger Lakes,"Life, Physical, and Social Science Occupations",3810.0,76710,66960.0,41580,94270.0
Finger Lakes,"Biological Scientists, All Other",50.0,81210,68270.0,49200,97210.0
Finger Lakes,"Medical Scientists, Except Epidemiologists",150.0,94980,81770.0,53350,115800.0
Finger Lakes,Chemists,230.0,92980,82120.0,57050,110940.0
Finger Lakes,Materials Scientists,110.0,139420,131680.0,92950,162650.0
Finger Lakes,"Environmental Scientists and Specialists, Including Health",240.0,73550,64670.0,49380,85630.0
Finger Lakes,"Physical Scientists, All Other",90.0,133240,105460.0,72180,163780.0
Finger Lakes,Clinical and Counseling Psychologists,120.0,106490,108450.0,68720,125380.0
Finger Lakes,School Psychologists,440.0,76040,66400.0,54690,86720.0
Finger Lakes,Urban and Regional Planners,140.0,81460,79530.0,66320,89030.0
Finger Lakes,Historians,50.0,40620,38640.0,29730,46060.0
Finger Lakes,Biological Technicians,130.0,45480,40710.0,32000,52220.0
Finger Lakes,Chemical Technicians,140.0,54500,50660.0,37620,62940.0
Finger Lakes,"Environmental Science and Protection Technicians, Including Health",180.0,44820,40520.0,33580,50440.0
Finger Lakes,Social Science Research Assistants,50.0,39900,30180.0,28790,45460.0
Finger Lakes,"Life, Physical, and Social Science Technicians, All Other",390.0,42080,38240.0,30150,48050.0
Finger Lakes,Occupational Health and Safety Specialists,330.0,85880,84530.0,55620,101010.0
Finger Lakes,Occupational Health and Safety Technicians,60.0,67230,61930.0,42680,79510.0
Finger Lakes,Community and Social Service Occupations,12120.0,53330,50190.0,34360,62820.0
Finger Lakes,"Educational, Guidance, School, and Vocational Counselors",1640.0,58180,51540.0,39580,67490.0
Finger Lakes,Rehabilitation Counselors,640.0,36010,31730.0,27456,40550.0
Finger Lakes,"Substance abuse, behavioral disorder, and mental health counselors?(OES-specific code and title)",1100.0,52630,49550.0,37900,59990.0
Finger Lakes,"Child, Family, and School Social Workers",1320.0,62150,63280.0,44840,70800.0
Finger Lakes,Healthcare Social Workers,1390.0,54460,51320.0,37660,62860.0
Finger Lakes,Mental Health and Substance Abuse Social Workers,600.0,66650,63850.0,45530,77220.0
Finger Lakes,"Social Workers, All Other",180.0,75240,78140.0,64030,80840.0
Finger Lakes,Health Educators,160.0,61290,61900.0,41370,71250.0
Finger Lakes,Probation Officers and Correctional Treatment Specialists,440.0,72160,79350.0,57760,79360.0
Finger Lakes,Social and Human Service Assistants,2840.0,42240,39760.0,30810,47960.0
Finger Lakes,Community Health Workers,600.0,45260,40920.0,33750,51020.0
Finger Lakes,"Community and Social Service Specialists, All Other",310.0,64170,63040.0,46760,72880.0
Finger Lakes,Clergy,680.0,58610,50420.0,39490,68160.0
Finger Lakes,"Directors, Religious Activities and Education",160.0,48090,47420.0,29850,57210.0
Finger Lakes,Legal Occupations,3780.0,105990,81630.0,45870,136040.0
Finger Lakes,Lawyers,2040.0,133570,109660.0,68690,166000.0
Finger Lakes,Judicial Law Clerks,80.0,68610,49010.0,33860,85980.0
Finger Lakes,"Judges, Magistrate Judges, and Magistrates",330.0,152250,174700.0,87860,184440.0
Finger Lakes,Paralegals and Legal Assistants,1140.0,52400,48610.0,33390,61910.0
Finger Lakes,"Title Examiners, Abstractors, and Searchers",110.0,51920,48220.0,35210,60280.0
Finger Lakes,"Legal Support Workers, All Other",50.0,73570,61500.0,42930,88900.0
Finger Lakes,"Education, Training, and Library Occupations",45450.0,67800,62290.0,33100,85150.0
Finger Lakes,"Business Teachers, Postsecondary",650.0,125660,102110.0,57400,159790.0
Finger Lakes,"Computer Science Teachers, Postsecondary",270.0,105290,104100.0,64840,125520.0
Finger Lakes,"Mathematical Science Teachers, Postsecondary",270.0,94420,80250.0,54520,114370.0
Finger Lakes,"Biological Science Teachers, Postsecondary",360.0,112640,102110.0,58270,139830.0
Finger Lakes,"Chemistry Teachers, Postsecondary",130.0,86410,80250.0,59110,100060.0
Finger Lakes,"Environmental Science Teachers, Postsecondary",70.0,86320,80250.0,51220,103870.0
Finger Lakes,"Economics Teachers, Postsecondary",70.0,144240,132290.0,68790,181960.0
Finger Lakes,"Psychology Teachers, Postsecondary",190.0,91800,80250.0,47920,113740.0
Finger Lakes,"Sociology Teachers, Postsecondary",50.0,79820,80250.0,51580,93940.0
Finger Lakes,"Social Sciences Teachers, Postsecondary, All Other",110.0,89070,82380.0,56240,105490.0
Finger Lakes,"Nursing Instructors and Teachers, Postsecondary",500.0,95440,81780.0,60560,112880.0
Finger Lakes,"Education Teachers, Postsecondary",420.0,87490,80250.0,46030,108220.0
Finger Lakes,"Criminal Justice and Law Enforcement Teachers, Postsecondary",90.0,71150,63820.0,42230,85610.0
Finger Lakes,"Social Work Teachers, Postsecondary",190.0,83460,63820.0,49370,100510.0
Finger Lakes,"Art, Drama, and Music Teachers, Postsecondary",1100.0,73970,62550.0,55300,83320.0
Finger Lakes,"Communications Teachers, Postsecondary",170.0,79840,63100.0,53070,93230.0
Finger Lakes,"English Language and Literature Teachers, Postsecondary",370.0,83470,66100.0,43690,103360.0
Finger Lakes,"Foreign Language and Literature Teachers, Postsecondary",70.0,77890,80250.0,53780,89950.0
Finger Lakes,"History Teachers, Postsecondary",130.0,89320,80250.0,56720,105620.0
Finger Lakes,"Philosophy and Religion Teachers, Postsecondary",140.0,86210,80250.0,51070,103780.0
Finger Lakes,"Recreation and Fitness Studies Teachers, Postsecondary",120.0,67960,66040.0,43200,80340.0
Finger Lakes,"Vocational Education Teachers, Postsecondary",240.0,67680,60210.0,40990,81020.0
Finger Lakes,"Preschool Teachers, Except Special Education",1130.0,39120,30590.0,29030,44170.0
Finger Lakes,"Kindergarten Teachers, Except Special Education",480.0,69580,64060.0,49840,79450.0
Finger Lakes,"Elementary School Teachers, Except Special Education",6080.0,67780,63890.0,48490,77420.0
Finger Lakes,"Middle School Teachers, Except Special and Career/Technical Education",2180.0,69330,64060.0,52850,77570.0
Finger Lakes,"Career/Technical  Education Teachers, Middle School",120.0,72890,78660.0,57370,80650.0
Finger Lakes,"Secondary School Teachers, Except Special and Career/Technical Education",4920.0,69780,64060.0,50260,79540.0
Finger Lakes,"Career/Technical Education Teachers, Secondary School",720.0,72370,66040.0,53100,82000.0
